ID,Description,Source,Name,Form_ID,Comment,Doubt
3101,"turn away, ignore the presence of others",pmr1,"*fa-liku, fa-liku-ri-",protowesternmicronesian-turnawayignorethepresenceofothers-1,See [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;liku](FormTable#cldf:protomicronesian-outside-1) ‘outside’ and [Uraustronesisch](LanguageTable?is_proto#cldf:uraustronesisch) _&ast;likud_.,false
3102,bruised,pmr1,*falu₁,protomicronesian-bruised-1,"_Cf._ [Proto-Western Micronesian](LanguageTable?is_proto#cldf:protowesternmicronesian) [&ast;falu₂](FormTable#cldf:protowesternmicronesian-prickpointedobject-1) prick, pointed object.",false
3103,"prick, pointed object",pmr1,*falu₂,protowesternmicronesian-prickpointedobject-1,"[Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;falu₁](FormTable#cldf:protomicronesian-bruised-1) ‘bruised’, [Proto-Chuukic](LanguageTable?is_proto#cldf:protochuukic) _&ast;cúyi-falú_ nail (in carpentry).",false
3104,a kind of needlefish,pmr1,*fanaa,protocentralmicronesian-akindofneedlefish-1,,false
3105,"advice, instruction",pmr1,*fanau,protomicronesian-adviceinstruction-1,"There may be two different roots here, or the East Chuukic languages have developed &ast;fana- and &ast;fféna- as analogical derivations.",false
3106,to bail,pmr1,*[fØ]ani[fØ]ani,protomicronesian-tobail-1,,false
3107,inhabited land,pmr1,*fanua,protomicronesian-inhabitedland-1,"_Cf._ [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;anu⎣sS⎦a](FormTable#cldf:protomicronesian-smalluninhabitedisland-1) ‘small island’. See also [Marck (1994:307)](Source#cldf:marck1994) [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _&ast;fanua_ ‘land, island’.",false
3108,"hand over, give",pmr1,*faŋa,protomicronesian-handovergive-1,[Kosraean](LanguageTable#cldf:kosraean) (_lɨ) peŋ_ ‘give to curry favor’ is presumably a loan from a Chuukic language.,false
3109,to preserve by smoking,pmr1,*faŋi,protocentralmicronesian-topreservebysmoking-1,,false
3110,the number four (in serial counting),pmr1,*faŋi,protomicronesian-thenumberfourinserialcounting-1,"See also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _fa- faa-,_ ‘four’ (prefixed to classifier).",false
3111,blow (ones nose),pmr1,*f[ao]ŋ[ou]-si-,protocentralmicronesian-blowonesnose-1,"Problems here. _Cf._ also [Proto-Central Micronesian](LanguageTable?is_proto#cldf:protocentralmicronesian) [&ast;woŋ⎣iu⎦-si](FormTable#cldf:protocentralmicronesian-wringout-1) ‘wring out’, [Proto-Chuukic](LanguageTable?is_proto#cldf:protochuukic) _&ast;ŋúTú, ŋŋúTú-, ŋúTú-ri-_ ‘to snort, blow one's nose’.",true
3112,"be loved, well liked",pmr1,*faŋu,protowesternmicronesian-belovedwellliked-1,Note that we expect [Woleaian](LanguageTable#cldf:woleaian) &ast;_fangú-ú-(we)_.,false
3113,"awakened, awaken",pmr1,"*faŋu, faŋu-ni",protomicronesian-awakenedawaken-1,,false
3114,"core (of breadfruit, coconut, pandanus)",pmr1,*fara,protomicronesian-coreofbreadfruitcoconutpandanus-1,[Marshallese](LanguageTable#cldf:marshallese) _pér_ ‘small sprouted coconut’ is presumably a loan from [Pohnpeian](LanguageTable#cldf:pohnpeian) or [Mokilese](LanguageTable#cldf:mokilese). _Cf._ [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;far⎣ae⎦](FormTable#cldf:protomicronesian-lungs-1) ‘lungs’.,false
3116,lungs,pmr1,*far[ae],protomicronesian-lungs-1,"_Cf._ also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;fara](FormTable#cldf:protomicronesian-coreofbreadfruitcoconutpandanus-1) ‘core (of breadfruit, coconut, pandanus).",false
3115,hoarse,pmr1,*[fp]ara ?,protomicronesian-hoarse-1,"_Cf._ [Proto-Central Micronesian](LanguageTable?is_proto#cldf:protocentralmicronesian) _kopekope or pekopeko_ ‘cough, to cough’.",true
3117,windward platform on outrigger booms next to hull of sailing canoe,pmr1,*farafa,protowesternmicronesian-windwardplatformonoutriggerboomsnexttohullofsailingcanoe-1,,true
3118,less than …,pmr1,*fari-,protocentralmicronesian-lessthan-1,"_Cf._ [Proto-Chuukic](LanguageTable?is_proto#cldf:protochuukic) _&ast;fari₁_ ‘already, just now’.",false
3119,hold tightly,pmr1,"*faro, faro-ki, faro-ka",protocentralmicronesian-holdtightly-1,"[Kosraean](LanguageTable#cldf:kosraean) _færfær_ ‘hold, embrace’ and _færo-s_ ‘embrace or hug him or her’ appear to be loans from [Chuukese](LanguageTable#cldf:chuukese). [Marshallese](LanguageTable#cldf:marshallese) should have rounded _r_.",false
3120,child of sibling of opposite sex,pmr1,*fa[sS]ua,protomicronesian-childofsiblingofoppositesex-1,,false
3121,"walk, move around",pmr1,*faSale,protomicronesian-walkmovearound-1,,false
3122,"planted, to plant, a planted thing",pmr1,"*faSo, fafaSo, faSo-ki, faSo-ka",protomicronesian-plantedtoplantaplantedthing-1,,false
3123,eyebrow,pmr1,*faSu,protomicronesian-eyebrow-1,,false
3124,"platform, nest",pmr1,*fata,protomicronesian-platformnest-1,"_Cf._ [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _fata-ŋa fata,_ ‘tree trunk’.",false
3125,tree trunk,pmr1,"*fata, fata-ŋa",protomicronesian-treetrunk-1,,false
3126,"to call, summon",pmr1,"*fato, fato-ŋi-",protocentralmicronesian-tocallsummon-1,,false
3127,stone,pmr1,*fatu,protomicronesian-stone-1,"[Kosraean](LanguageTable#cldf:kosraean) _pæt_ ‘cornerstone’ must be construed as a loan. See also [Marck (1994:315)](Source#cldf:marck1994) [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _&ast;fatu_ ‘rock, stone’.",false
3128,"to weave, plait",pmr1,"*fatu, fatufatu",protomicronesian-toweaveplait-1,"The _r_ in the [Pingilapese](LanguageTable#cldf:pingilapese) form _per_ ‘weave’, reported by [Bender et al. 1984](Source#cldf:benderetal1984), is unexpected. See also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _fau-Si fau,_‘tie, bind’.",false
3129,head,pmr1,*fatuku,protocentralmicronesian-head-1,Note loss of _k_ after _t_ rather than expected loss of _&ast;t_ before _&ast;k_ in the [Gilbertese](LanguageTable#cldf:gilbertese) form.,true
3130,hibiscus,pmr1,*-fau,protomicronesian-hibiscus-1,,false
3131,"tie, bind",pmr1,"*fau, fau-Si",protomicronesian-tiebind-1,"Although it might appear that [Marshallese](LanguageTable#cldf:marshallese) _pawpéw_ ‘bind, tie’, _pawi-t_ ‘bind something’ and [Kosraean](LanguageTable#cldf:kosraean) _pɨp_ ‘bind’, _pʷi_ ‘bind (something) could be loans from a Polynesian source such as [Samoan](LanguageTable#cldf:samoan) _faufau_ ‘bind’, the [Marshallese](LanguageTable#cldf:marshallese) pairs _yawyéw/pawpéw_ and their transitives _yawi-t/pawi-t_ have the marks of ancient doublets, with the reduplicated pair exhibiting an _a/é_ alternation, something not found in Polynesian, but expected in [Marshallese](LanguageTable#cldf:marshallese) &ast;_CaCu_ or &ast;_CaCi_ reduplication, and also found in [Kosraean](LanguageTable#cldf:kosraean) ([Bender 1973](Source#cldf:bender1973)). Other _y/p_ doublets in _Mrs_ include _yewyew_ ‘stroke, caress’, _pewpew_ ‘sweep, brush off’ and _yir_ ‘deviate’, _pir_ ‘slip down’. These doublets point to an origin as oral/nasal grade alternants (_&ast;p/mp_) in [Proto-Oceanic](LanguageTable?is_proto#cldf:protooceanic). [Kosraean](LanguageTable#cldf:kosraean) _ayʌ/pɨp_ and _awi/pʷi_ could have this same origin ([Bender 1973:463](Source#cldf:bender1973)). See also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _fatufatu fatu,_‘to weave, plait’.",false
3132,"do, make",pmr1,*fauru,protomicronesian-domake-1,See also [Proto-Chuukic](LanguageTable?is_proto#cldf:protochuukic) _&ast;faúrú-anútú_ ‘recite a spell’.,false
3133,"surface, on",pmr1,*fawo,protomicronesian-surfaceon-1,"See also [Proto-Chuukic](LanguageTable?is_proto#cldf:protochuukic) _&ast;wawo-_ ‘face, surface, upside, on’.",false
3134,"to punt, punting pole",pmr1,*faxo,protomicronesian-topuntpuntingpole-1,,false
3135,"stinging, smarting",pmr1,*[fØ]eci[fØ]eci,protomicronesian-stingingsmarting-2,,false
3136,to spread,pmr1,"*feraki, feraki-ni-",protomicronesian-tospread-1,,false
3137,mutually,pmr1,*fi-,protomicronesian-mutually-1,"See [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;fiSi](FormTable#cldf:protomicronesian-accompany-1) ‘accompany’, [Proto-Chuukic](LanguageTable?is_proto#cldf:protochuukic) _&ast;fi-di-_ ‘wrap, mix’, [Proto-Western Micronesian](LanguageTable?is_proto#cldf:protowesternmicronesian) _&ast;fiŋi-[sS]i_ ‘to twist, twirl’.",false
3138,"story, tell a story",pmr1,*fiaŋo,protomicronesian-storytellastory-1,,false
3139,a strip of fiber for plaiting,pmr1,*fica,protocentralmicronesian-astripoffiberforplaiting-1,,false
3140,"snip, cut, snap, flick",pmr1,"*fici, fici-ki",protomicronesian-snipcutsnapflick-1,"There appear to be two homonymous [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) roots here bearing a relationship in meaning associations like that in English between snip (with scissors or a knife) and snap (a picture or one's fingers). See also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _pici-ki pici,_ ‘snap, vibrate’.",false
3141,choose,pmr1,"*fili, filifili",protomicronesian-choose-1,"[Kosraean](LanguageTable#cldf:kosraean) _fil-(wel)_ ‘guess, conjecture, random choice’ is a loan or unrelated.",false
3142,"to twist, twirl",pmr1,*fiŋi-[sS]i,protowesternmicronesian-totwisttwirl-1,See [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;fi-](FormTable#cldf:protomicronesian-mutually-1)‘mutually’.,false
3143,to twist,pmr1,"*fira, fira-[kx]i",protomicronesian-totwist-1,"Of these the [Gilbertese](LanguageTable#cldf:gilbertese) form can be accounted for as a loan from [Samoan](LanguageTable#cldf:samoan) &ast;_fili_ ([Proto-Polynesian](LanguageTable?is_proto#cldf:protopolynesian) _&ast;firi_) ‘to braid, plait’, and the [Marshallese](LanguageTable#cldf:marshallese) and [Kosraean](LanguageTable#cldf:kosraean) forms as loans from associated [Gilbertese](LanguageTable#cldf:gilbertese) forms &ast;_biri_, _biraki_. The other Micronesian forms can be accounted for as formed from the passive and transitive (with object expressed) forms of...",false
3144,how many,pmr1,*fi[sS]a-,protomicronesian-howmany-1,,false
3145,accompany,pmr1,*fiSi,protomicronesian-accompany-1,See [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;fi-](FormTable#cldf:protomicronesian-mutually-1)‘mutually’.,false
3146,flesh,pmr1,*fiSiko,protomicronesian-flesh-1,,false
3147,to struggle,pmr1,*fitaki,protocentralmicronesian-tostruggle-1,,false
3148,flash (of light),pmr1,*fiti,protomicronesian-flashoflight-1,"Note that [Kosraean](LanguageTable#cldf:kosraean) _særom_ ‘light, electricity, lightning’ and [Mokilese](LanguageTable#cldf:mokilese) _jórom_ ‘lightning’ are loans from [Marshallese](LanguageTable#cldf:marshallese) _jarwem_ ‘electricity, lightning, electric shock, punch, hit’. See also [Proto-Chuukic](LanguageTable?is_proto#cldf:protochuukic) _&ast;fiti, fiti-ki_ ‘apply fire’.",false
3149,star,pmr1,*fit[ou]u,protomicronesian-star-1,,false
3150,seven,pmr1,"*fitu, fitu-ua",protomicronesian-seven-1,Note that the _é_ instead of _ú_ in [Puluwatese](LanguageTable#cldf:puluwatese) _féhu-(uw)_ is unexpected.,false
3151,feel cold,pmr1,*fou,protomicronesian-feelcold-1,,false
3152,tree (_Barringtonia asiatica_),pmr1,*futu,protomicronesian-treebarringtoniaasiatica-1,"_Cf._ [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _[tupa (?)_ ‘fish poison’, [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) ‘derris vine’, [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _iwu (?)_ ‘tree (_Barringtonia asiatica_)’.",false
3153,at (locative),pmr1,*i-,protomicronesian-atlocative-1,,false
3154,of,pmr1,*-i-,protomicronesian-of-1,"Possible doublet of [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;-ni](FormTable#cldf:protomicronesian-ofpertainingto-1) ‘of, pertaining to’: generic elements in [Marshallese](LanguageTable#cldf:marshallese) place names show alternation: _bekʷe-n_, _bekʷe-y_ ‘sandspit of’, _wede-n_, _wede-y_ ‘coral head of’, etc.",false
3155,I (1st singular subject marker),pmr1,*i,protocentralmicronesian-i1stsingularsubjectmarker-1,Now a prefix;earlier a clitic.,false
3156,"he, she, it (independent pronoun)",pmr1,*ia,protomicronesian-hesheitindependentpronoun-1,,false
3157,where?,pmr1,*iaa,protocentralmicronesian-where-2,"See [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;-faa](FormTable#cldf:protomicronesian-where-1) ‘where?’, [Proto-Central Micronesian](LanguageTable?is_proto#cldf:protocentralmicronesian) [&ast;maia](FormTable#cldf:protocentralmicronesian-fromwhere-1) ‘from where?’.",false
3159,proceed,pmr1,*ii-,protowesternmicronesian-proceed-1,,false
3162,at place (as designated),pmr1,*i-ka-,protocentralmicronesian-atplaceasdesignated-1,,false
3160,fish,pmr1,"*ika, ika-na-",protomicronesian-fish-1,,false
3161,any fish that can be caught at night,pmr1,*ika-ni-pʷoŋi,protocentralmicronesian-anyfishthatcanbecaughtatnight-1,"See [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _ika-na- ika,_ ‘fish’, [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;pʷoŋi](FormTable#cldf:protomicronesian-night-1) ‘night’.",false
3163,tail,pmr1,*iku,protomicronesian-tail-1,"_Cf._ also [Proto-Pohnpeic-Chuukic](LanguageTable?is_proto#cldf:protopohnpeicchuukic) _&ast;úkú_ ‘end’, [Proto-Chuukic](LanguageTable?is_proto#cldf:protochuukic) _&ast;úkúúkú, úkú-fi_ ‘cut off, chop off’.",false
3164,come to land,pmr1,*ila,protowesternmicronesian-cometoland-1,,false
3165,"sprout, shoot (of plants)",pmr1,*ili,protomicronesian-sproutshootofplants-1,"_Cf._ [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;⎣tT⎦ulu-](FormTable#cldf:protomicronesian-youngshootsprout-1)  ‘young shoot, sprout’.",false
3166,house,pmr1,*imʷa,protomicronesian-house-1,"See [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _imʷa umʷa,_.",false
3168,drink,pmr1,"*inu, (i)nu-mi, (i)nu-ma",protomicronesian-drink-1,_Cf._ also [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;nima-](FormTable#cldf:protomicronesian-drinkableobject-1) ‘drinkable object: possessive classifier’.,false
3167,coconut cloth,pmr1,*inu or *uni,protomicronesian-coconutcloth-1,,true
3169,dorsal fin,pmr1,*iŋi,protomicronesian-dorsalfin-1,,false
3170,loud sound,pmr1,"*iŋu, iŋuiŋu",protocentralmicronesian-loudsound-1,,false
3171,"they (independent pronoun), them (suffixed object pronoun), their (suffixed possessive pronoun)",pmr1,*ira,protomicronesian-theyindependentpronounthemsuffixedobjectpronountheirsuffixedpossessivepronoun-1,,false
3172,"part, portion",pmr1,*iraira,protomicronesian-partportion-1,,false
3173,"rub, scrub",pmr1,"*iri, iriiri",protomicronesian-rubscrub-1,"[Geraghty’s (1990)](Source#cldf:geraghty1990) equation of [Gilbertese](LanguageTable#cldf:gilbertese) _ii-a_ (his _ia_) with [Proto-Eastern Oceanic](LanguageTable?is_proto#cldf:protoeasternoceanic) _&ast;ŋkuRu_ is not supported, but see [Proto-Chuukic](LanguageTable?is_proto#cldf:protochuukic) ? _&ast;fa-ia_ ‘file, rub, sharpen’. _Cf._ also [Proto-Chuukic](LanguageTable?is_proto#cldf:protochuukic) ? _&ast;faiira_ ‘to grate’.",false
3174,to fan,pmr1,"*iri, iri-pi-",protomicronesian-tofan-1,"Note that [Gilbertese](LanguageTable#cldf:gilbertese) _iri-bi_ ‘to fan’, _iri-ba_ ‘to fan (something)’ is an apparent loan from a Polynesian source, e.g., [Samoan](LanguageTable#cldf:samoan) _ili_ ‘a fan’. [Yapese](LanguageTable#cldf:yapese) _ripóy_ ‘to fan’ is presumably a loan from [Ulithian](LanguageTable#cldf:ulithian).",false
3175,to press down,pmr1,"*isa, isa-ŋi-",protomicronesian-topressdown-1,[Geraghty’s (1990)](Source#cldf:geraghty1990) deriving this from his [Proto-Eastern Oceanic](LanguageTable?is_proto#cldf:protoeasternoceanic) _&ast;Ra[cs]i_ is questionable. _Cf._ also [Proto-Central Micronesian](LanguageTable?is_proto#cldf:protocentralmicronesian) _iso (?)_ ‘make fire by fire plow method’.,false
3176,"dip it up, dip it out, scoop it up",pmr1,"*isi-fi, esi-fi",protocentralmicronesian-dipitupdipitoutscoopitup-1,"Note that [Gilbertese](LanguageTable#cldf:gilbertese) _iti-a_ ([_isi-a_]) ‘to scoop up (water), to dip, to ladle’ is presumably a loan (we do not expect _t_ here).",true
3177,make fire by fire plow method,pmr1,*iso,protocentralmicronesian-makefirebyfireplowmethod-1,"_Cf._ [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _isa-ŋi- isa,_ ‘to press down’.",true
3178,name,pmr1,"*iSa, aSa",protomicronesian-name-1,,false
3179,"deposit, pile up",pmr1,"*ita, itaita",protomicronesian-depositpileup-1,"_Cf._ [Proto-Chuukic](LanguageTable?is_proto#cldf:protochuukic) _&ast;itano_ ‘deposited, put away’.",false
3180,counter for tens,pmr1,*-itaki,protocentralmicronesian-counterfortens-1,"_Cf._ [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;-ŋawulu](FormTable#cldf:protomicronesian-unitoftenincounting-1) ‘unit of ten (in counting)’, [Proto-Pohnpeic-Chuukic](LanguageTable?is_proto#cldf:protopohnpeicchuukic) _&ast;-ik[ae]_ ‘counter for tens’.",false
3181,_Callophyllum inophyllum_,pmr1,*itau,protomicronesian-callophylluminophyllum-1,,true
3182,hand of bananas (counting classifier),pmr1,*i[tØ]i,protocentralmicronesian-handofbananascountingclassifier-1,,true
3158,"a float on a net, light wood",pmr1,*iTo,protocentralmicronesian-afloatonanetlightwood-1,,false
3183,tree (_Barringtonia asiatica_),pmr1,*iwu,protomicronesian-treebarringtoniaasiatica-2,"_Cf._ [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;⎣tT⎦upa](FormTable#cldf:protomicronesian-fishpoison-1) ‘fish poison’, [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) ‘derris vine’, [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) [&ast;futu](FormTable#cldf:protomicronesian-treebarringtoniaasiatica-1) ‘tree (_Barringtonia asiatica_)’.",true
3184,rainbow,pmr1,*iyaa,protowesternmicronesian-rainbow-1,See also [Marck (1994:310)](Source#cldf:marck1994) [Proto-Western Micronesian](LanguageTable?is_proto#cldf:protowesternmicronesian) _&ast;iaa_.,false
3185,"causative prefix, prefix forming ordinal numerals",pmr1,*ka-,protomicronesian-causativeprefixprefixformingordinalnumerals-1,[Kosraean](LanguageTable#cldf:kosraean) _æk-_ is presumably from [Proto-Micronesian](LanguageTable?is_proto#cldf:protomicronesian) _fa-ka_.,false
